,rxn_id,predicted
2624,5315,15.2778225
2625,5316,11.993506
2626,5317,16.47004
2627,5318,14.165369
2628,5334,12.076964
2629,5335,13.532861
2630,5336,13.242076
2631,5337,12.83488
2632,5338,14.326502
2633,5339,14.314996
2634,5340,11.948262
2635,5341,14.568226
2636,5342,12.555407
2637,5343,10.215296
2638,5344,13.371494
2639,5345,11.249312
2640,5346,16.107569
2641,5347,10.991767
2642,5348,12.0524435
2643,5349,15.573544
2644,5350,12.912726
2645,5351,11.138214
2646,5352,11.431142
2647,5353,15.1039915
2648,5354,14.07098
2649,5355,13.804247
2650,5356,18.319147
2651,5357,11.609408
2652,5358,9.788594
2653,5359,15.484927
2654,5360,12.321797
2655,5361,22.747454
2656,5362,16.260296
2657,5363,15.846067
2658,5364,21.779623
2659,5365,18.674685
2660,5366,21.186811
2661,5367,12.4128475
2662,5368,10.742627
2663,5369,21.68983
2664,5370,13.764229
2665,5371,14.187772
2666,5372,21.17743
2667,5373,15.341611
2668,5374,11.852519
2669,5375,12.959245
2670,5376,16.0773
2671,5377,19.524525
2672,5378,13.670109
2673,5379,13.800749
2674,5380,12.723873
2675,5381,12.020079
2676,5382,14.599722
2677,5383,20.971998
2678,5384,11.964897
2679,5385,11.369835
2680,5386,11.483315
2681,5387,17.189482
2682,5388,16.276583
2683,5389,14.595925
2684,5390,20.660152
2685,5391,14.1488905
2686,5392,12.441105
2687,5394,16.00898
2688,5395,21.329206
2689,5396,15.993528
2690,5397,14.115675
2691,5398,11.37045
2692,5399,12.78101
2693,5400,13.055978
2694,5401,14.461865
2695,5402,10.542896
2696,5403,13.985706
2697,5404,21.893345
2698,5405,12.219592
2699,5406,16.600658
2700,5407,12.552034
2701,5408,12.306325
2702,5409,11.68266
2703,5410,13.351198
2704,5411,12.290155
2705,5412,11.477074
2706,5413,22.908138
2707,5414,14.36822
2708,5415,13.020191
2709,5416,11.350282
2710,5417,12.127371
2711,5418,16.863998
2712,5419,13.104462
2713,5420,17.175388
2714,5421,13.468619
2715,5422,11.144045
2716,5423,12.443078
2717,5424,15.299075
2718,5425,21.898342
2719,5426,15.391754
2720,5427,14.998548
2721,5428,11.539161
2722,5429,12.040761
2723,5430,15.440215
2724,5431,14.69288
2725,5432,11.628895
2726,5433,12.216935
2727,5434,12.12793
2728,5435,12.86293
2729,5436,20.801422
2730,5437,12.675103
2731,5438,14.437465
2732,5439,15.411869
2733,5440,12.826184
2734,5441,12.480797
2735,5442,16.05241
2736,5443,21.549868
2737,5444,18.588617
2738,5445,18.139666
2739,5447,12.371681
2740,5448,15.2132
2741,5449,11.268808
2742,5450,12.634197
2743,5451,22.20644
2744,5452,11.9303055
2745,5453,24.08272
2746,5454,13.972906
2747,5455,13.577811
2748,5456,16.87185
2749,5457,19.524525
2750,5459,18.153324
2751,5461,18.257235
2752,5463,21.662792
2753,5464,13.633194
2754,5465,11.217736
2755,5466,12.154855
2756,5467,13.292001
2757,5468,12.621211
2758,5469,11.450746
2759,5470,11.25675
2760,5471,13.033712
2761,5472,13.211582
2762,5473,13.713031
2763,5474,19.461548
2764,5475,15.381232
2765,5476,14.95246
2766,5477,13.307318
2767,5490,13.368837
2768,5491,12.732802
2769,5493,10.024377
2770,5494,16.478846
2771,5495,15.663041
2772,5496,13.714291
2773,5497,18.134182
2774,5498,17.292826
2775,5499,9.746012
2776,5500,22.221249
2777,5501,13.803724
2778,5502,20.270098
2779,5503,14.07128
2780,5504,21.549952
2781,5505,14.944725
2782,5506,15.52637
2783,5507,11.887525
2784,5508,21.007643
2785,5509,16.124838
2786,5510,16.588942
2787,5511,12.020556
2788,5512,15.044937
2789,5513,14.673635
2790,5514,16.715574
2791,5515,11.970783
2792,5516,12.8961735
2793,5517,16.558495
2794,5518,13.406667
2795,5519,14.544161
2796,5520,16.897816
2797,5521,14.714244
2798,5522,20.143623
2799,5523,23.772154
2800,5524,13.340485
2801,5525,13.611977
2802,5526,15.717658
2803,5527,14.257414
2804,5528,12.741755
2805,5529,16.260454
2806,5530,13.790833
2807,5531,13.595517
2808,5532,14.824684
2809,5533,22.076044
2810,5534,13.33074
2811,5535,14.389687
2812,5536,16.31956
2813,5537,13.422972
2814,5538,14.087189
2815,5539,9.956283
2816,5540,15.120915
2817,5541,12.354887
2818,5542,14.516164
2819,5543,12.279964
2820,5544,12.674102
2821,5545,20.225811
2822,5546,15.498937
2823,5547,15.678862
2824,5548,15.277304
2825,5549,14.759284
2826,5550,16.709389
2827,5551,12.812886
2828,5552,18.116508
2829,5553,11.330301
2830,5554,17.797726
2831,5555,13.5360565
2832,5556,21.062672
2833,5557,18.47186
2834,5558,16.06143
2835,5559,21.133398
2836,5560,13.945091
2837,5561,21.343523
2838,5562,13.909821
2839,5563,17.121397
2840,5564,12.585669
2841,5565,13.3696165
2842,5566,12.504251
2843,5567,13.020127
2844,5568,16.743992
2845,5569,11.271739
2846,5570,12.241626
2847,5571,15.140029
2848,5572,13.439864
2849,5573,21.956783
2850,5574,12.952238
2851,5575,15.421996
2852,5576,13.266668
2853,5577,12.660585
2854,5578,19.870705
2855,5579,11.902425
2856,5580,16.528946
2857,5581,10.164925
2858,5582,11.23215
2859,5583,16.488876
2860,5584,11.585088
2861,5585,12.887356
2862,5586,19.137106
2863,5587,14.728979
2864,5589,13.026455
2865,5590,13.411301
2866,5591,12.562524
2867,5592,13.632099
2868,5593,16.817116
2869,5594,15.384186
2870,5595,17.053434
2871,5596,15.599449
2872,5597,9.336948
2873,5598,12.15838
2874,5599,16.571142
2875,5600,19.78013
2876,5601,15.935666
2877,5603,21.214174
2878,5604,15.383207
2879,5605,11.570552
2880,5607,22.40454
2881,5608,18.53435
2882,5609,14.006016
2883,5610,15.741853
2884,5611,14.274363
2885,5612,20.518974
2886,5613,19.42776
2887,5615,22.179422
2888,5616,13.714499
2889,5617,21.806507
2890,5618,12.69944
2891,5619,16.541267
2892,5620,17.795471
2893,5621,18.780708
2894,5622,12.442662
2895,5623,12.593157
2896,5624,11.7940235
2897,5625,9.7628
2898,5626,12.766717
2899,5627,14.524091
2900,5628,11.98589
2901,5629,12.10405
2902,5630,18.158056
2903,5631,11.767084
2904,5632,13.641951
2905,5633,14.624573
2906,5646,13.543376
2907,5647,14.945143
2908,5648,11.310584
2909,5649,14.093
2910,5650,12.349354
2911,5651,12.021236
2912,5652,11.176503
2913,5653,12.7312
2914,5654,10.461302
2915,5655,11.574401
2916,5656,16.171251
2917,5657,13.948234
2918,5658,12.585584
2919,5659,12.22469
2920,5660,16.691978
2921,5661,11.940461
2922,5662,16.859848
2923,5663,15.448993
2924,5664,16.083502
2925,5665,13.9639635
2926,5666,9.404124
2927,5667,12.521035
2928,5668,14.470458
2929,5669,14.638062
2930,5670,21.242294
2931,5671,11.530779
2932,5672,18.189445
2933,5673,13.221652
2934,5674,15.584251
2935,5675,13.216189
2936,5676,21.004757
2937,5677,16.798742
2938,5678,15.676481
2939,5679,22.961523
2940,5680,12.1040325
2941,5681,18.571203
2942,5682,9.7580385
2943,5683,14.28551
2944,5684,12.163456
2945,5685,11.075871
2946,5686,14.850642
2947,5687,13.744481
2948,5688,14.837104
2949,5689,12.216647
2950,5690,15.555174
2951,5691,21.027718
2952,5692,14.976297
2953,5693,12.018798
2954,5694,16.478846
2955,5695,14.11421
2956,5696,13.488345
2957,5697,13.886611
2958,5698,12.443841
2959,5699,17.236902
2960,5700,12.9415
2961,5701,9.316321
2962,5702,14.668876
2963,5703,18.247894
2964,5704,12.793613
2965,5706,15.636519
2966,5707,15.142027
2967,5708,10.381856
2968,5709,15.628216
2969,5710,13.322079
2970,5711,13.95566
2971,5712,17.103743
2972,5713,11.792273
2973,5714,13.989919
2974,5715,15.197854
2975,5716,9.345655
2976,5717,20.220804
2977,5718,11.543714
2978,5719,15.078113
2979,5720,12.370963
2980,5721,22.113926
2981,5722,12.614973
2982,5723,18.099485
2983,5724,11.234207
2984,5725,15.82353
2985,5726,16.642992
2986,5727,13.273855
2987,5728,11.539478
2988,5729,20.05132
2989,5730,13.094153
2990,5731,12.193229
2991,5732,13.675747
2992,5733,14.316269
2993,5734,20.968117
2994,5735,12.787386
2995,5736,12.795888
2996,5737,12.37585
2997,5738,12.263935
2998,5739,12.934225
2999,5740,12.76174
3000,5741,12.392261
3001,5742,14.961984
3002,5743,14.775202
3003,5744,14.416242
3004,5745,15.816791
3005,5746,18.2617
3006,5747,13.92499
3007,5748,16.349863
3008,5749,12.446818
3009,5750,13.062775
3010,5751,14.98577
3011,5752,13.352686
3012,5753,23.965843
3013,5754,12.002261
3014,5755,15.844924
3015,5756,12.86293
3016,5757,15.110941
3017,5759,11.857909
3018,5760,12.631979
3019,5761,16.282982
3020,5762,11.272464
3021,5763,19.392311
3022,5764,15.91386
3023,5766,18.430292
3024,5767,17.349432
3025,5768,14.918391
3026,5769,13.967331
3027,5770,13.738804
3028,5771,20.25559
3029,5773,14.728189
3030,5775,11.7767105
3031,5777,13.725374
3032,5778,12.477215
3033,5779,13.208393
3034,5780,16.621277
3035,5781,18.906433
3036,5782,17.48634
3037,5783,20.330942
3038,5784,12.622679
3039,5785,15.548781
3040,5786,20.976665
3041,5787,13.236888
3042,5788,11.952837
3043,5789,18.84115
3044,5802,10.002678
3045,5803,12.545323
3046,5804,13.633756
3047,5805,14.75746
3048,5806,14.908189
3049,5807,9.962458
3050,5808,17.30875
3051,5809,10.580631
3052,5810,14.525519
3053,5811,13.637236
3054,5812,16.430807
3055,5813,14.66763
3056,5814,15.937265
3057,5815,20.386414
3058,5816,20.902477
3059,5817,13.605331
3060,5818,16.551588
3061,5819,12.606301
3062,5820,19.058306
3063,5821,15.316927
3064,5822,11.830427
3065,5823,16.109167
3066,5824,11.872386
3067,5825,15.141067
3068,5826,17.112944
3069,5827,16.32386
3070,5828,9.394988
3071,5829,16.527603
3072,5830,11.214079
3073,5831,13.6913805
3074,5832,12.461008
3075,5833,12.114717
3076,5834,12.586404
3077,5835,14.231089
3078,5836,18.527758
3079,5837,11.610061
3080,5838,11.080587
3081,5839,12.69708
3082,5840,18.360643
3083,5842,12.028675
3084,5843,12.648414
3085,5844,10.544102
3086,5845,10.005698
3087,5846,16.299484
3088,5847,11.310234
3089,5849,12.529972
3090,5850,16.191463
3091,5851,15.832598
3092,5852,16.141748
3093,5853,19.231833
3094,5854,13.746512
3095,5855,12.051884
3096,5856,14.9430685
3097,5857,18.652727
3098,5858,14.708831
3099,5859,13.791214
3100,5860,12.162877
3101,5861,12.25896
3102,5862,13.373473
3103,5863,14.677683
3104,5864,15.788499
3105,5865,14.383836
3106,5866,13.601567
3107,5867,11.961852
3108,5868,18.413916
3109,5869,15.686284
3110,5870,16.951868
3111,5871,15.064149
3112,5872,13.589707
3113,5873,14.661415
3114,5874,15.0818615
3115,5875,15.806509
3116,5876,16.377691
3117,5877,12.963094
3118,5878,10.032131
3119,5879,15.924099
3120,5880,11.932296
3121,5881,11.9965105
3122,5882,11.739236
3123,5883,11.151374
3124,5884,12.651404
3125,5885,14.843861
3126,5886,12.386467
3127,5887,13.214541
3128,5888,15.433675
3129,5889,10.858311
3130,5890,11.000593
3131,5891,16.671421
3132,5892,11.769619
3133,5894,18.430292
3134,5895,17.634794
3135,5896,13.74284
3136,5897,13.271673
3137,5898,17.433199
3138,5899,11.976117
3139,5902,14.28551
3140,5903,11.997113
3141,5904,14.833384
3142,5905,14.316269
3143,5906,12.986751
3144,5907,9.794805
3145,5908,14.75429
3146,5909,13.249383
3147,5910,10.78006
3148,5911,11.632584
3149,5912,16.189117
3150,5913,13.094525
3151,5915,14.127633
3152,5916,13.800371
3153,5917,12.141507
3154,5918,17.673124
3155,5919,16.744917
3156,5920,13.991353
3157,5921,9.740778
3158,5922,15.392615
3159,5923,12.733045
3160,5924,10.996181
3161,5925,12.478614
3162,5927,13.153233
3163,5929,14.448699
3164,5930,11.652347
3165,5931,15.509593
3166,5932,13.681091
3167,5933,18.112108
3168,5934,11.753402
3169,5936,9.38512
3170,5938,12.656296
3171,5939,14.889683
3172,5940,11.798235
3173,5941,9.894826
3174,5942,13.257593
3175,5943,12.87928
3176,5944,12.991644
3177,5945,10.051623
3178,5958,12.424999
3179,5959,13.214056
3180,5960,12.381132
3181,5961,13.8214855
3182,5962,17.836077
3183,5963,14.257414
3184,5964,13.583034
3185,5965,12.054259
3186,5966,18.214148
3187,5967,18.652727
3188,5968,13.353177
3189,5969,17.780052
3190,5970,12.170992
3191,5971,18.145924
3192,5972,12.062766
3193,5973,9.532357
3194,5974,12.937346
3195,5975,13.4645605
3196,5976,13.678729
3197,5977,16.542673
3198,5978,12.243355
3199,5979,16.130472
3200,5980,14.050752
3201,5981,17.789293
3202,5982,17.80861
3203,5983,12.567072
3204,5984,13.075634
3205,5985,12.820504
3206,5986,13.799136
3207,5987,13.44537
3208,5988,14.71183
3209,5989,20.447191
3210,5990,10.587097
3211,5991,9.859621
3212,5992,22.817564
3213,5993,12.43513
3214,5994,16.311495
3215,5995,14.231999
3216,5996,14.121808
3217,5997,11.897683
3218,5998,12.621843
3219,5999,15.518963
3220,6000,13.870655
3221,6001,15.4223795
3222,6002,10.811829
3223,6003,11.787189
3224,6004,15.270613
3225,6006,17.409092
3226,6007,16.18627
3227,6008,16.1088
3228,6009,11.371006
3229,6010,14.848017
3230,6011,12.1485615
3231,6012,12.108627
3232,6013,11.182157
3233,6014,13.179558
3234,6015,13.732187
3235,6016,20.814209
3236,6017,17.06594
3237,6018,16.95795
3238,6019,17.012188
3239,6020,8.923437
3240,6021,16.18627
3241,6022,12.43017
3242,6023,14.226947
3243,6024,11.844452
3244,6025,15.681807
3245,6026,12.355369
3246,6027,16.022646
3247,6028,13.17306
3248,6029,15.370516
3249,6030,16.907084
3250,6031,17.324156
3251,6032,16.332617
3252,6033,10.612625
3253,6034,15.821504
3254,6035,12.126937
3255,6036,13.391381
3256,6037,15.93042
3257,6038,12.767155
3258,6039,12.954744
3259,6040,12.5564165
3260,6041,10.67526
3261,6042,9.470007
3262,6043,22.265284
3263,6044,12.210788
3264,6045,14.808969
3265,6046,16.265602
3266,6047,11.529218
3267,6048,18.222454
3268,6049,20.900042
3269,6050,12.681605
3270,6051,10.425483
3271,6052,11.837507
3272,6053,16.070621
3273,6054,12.5205145
3274,6055,9.505579
3275,6056,12.864485
3276,6057,12.839274
3277,6058,12.765802
3278,6059,15.448824
3279,6060,11.512571
3280,6061,10.063335
3281,6062,13.501689
3282,6063,17.357227
3283,6064,14.886521
3284,6065,11.808709
3285,6066,18.55582
3286,6067,14.855298
3287,6068,14.932782
3288,6069,13.497666
3289,6071,12.658534
3290,6073,13.008815
3291,6074,22.011127
3292,6075,17.019955
3293,6076,12.549565
3294,6077,14.889032
3295,6079,13.075266
3296,6080,13.909542
3297,6081,11.845787
3298,6082,13.278861
3299,6083,12.338936
3300,6085,12.369211
3301,6087,14.511285
3302,6089,15.013171
3303,6090,22.76535
3304,6091,12.661689
3305,6093,12.817193
3306,6094,15.763723
3307,6095,11.808748
3308,6096,22.323553
3309,6097,15.14422
3310,6098,17.198431
3311,6099,12.7809
3312,6100,15.366548
3313,6101,12.186054
